flight_number,airline_name,airline_iata,aircraft_type,origin_airport,destination_airport,scheduled_departure,scheduled_arrival,flight_status,data_source,distance_km,passenger_capacity,load_factor,co2_per_passenger_kg,co2_per_passenger_per_km,total_co2_kg,data_extracted_at,is_domestic,efficiency_vs_industry,airline_efficiency_reported,sustainability_report_year,sustainability_data_source,altitude,velocity,flight_category,efficiency_rating
BA4012,Singapore Airlines,,B737,CDG,AMS,,,scheduled,synthetic,398.98,175,0.8627888600960467,69.15,0.1733,10440.82,2025-09-03T23:21:13.463050,False,1.974,0.08,2023.0,Sustainability Report,,,Short-haul,Poor
BA5328,Southwest Airlines,,A320,FRA,FCO,,,scheduled,synthetic,958.9,180,0.7089444165489751,160.5,0.1674,20481.4,2025-09-03T23:21:13.463050,False,1.906,0.093,2023.0,Environmental Report,,,Medium-haul,Poor
AA5737,American Airlines,,B738,LHR,MAD,,,scheduled,synthetic,1244.42,189,0.8256427441729726,172.21,0.1384,26872.76,2025-09-03T23:21:13.463050,False,1.576,0.092,2023.0,ESG Report,,,Medium-haul,Average
DL4481,Qatar Airways,,B738,LHR,BCN,,,scheduled,synthetic,1147.31,189,0.8421418511194463,156.11,0.1361,24847.22,2025-09-03T23:21:13.463050,False,1.55,0.082,2023.0,Sustainability Report,,,Medium-haul,Average
LH7631,British Airways,,A320,CDG,MAD,,,scheduled,synthetic,1063.21,180,0.8659811755948963,139.62,0.1313,21763.49,2025-09-03T23:21:13.463050,False,1.495,0.09,2023.0,ESG Report,,,Medium-haul,Average
EK4969,Lufthansa,,A321,FRA,BCN,,,scheduled,synthetic,1093.82,220,0.8060676139666263,149.28,0.1365,26472.55,2025-09-03T23:21:13.463050,False,1.555,0.0875,2023.0,Sustainability Report,,,Medium-haul,Average
AA0749,Qatar Airways,,A321,CDG,FCO,,,scheduled,synthetic,1102.16,220,0.8231648978783583,147.25,0.1336,26666.43,2025-09-03T23:21:13.463050,False,1.522,0.082,2023.0,Sustainability Report,,,Medium-haul,Average
LH6854,JAL,,A320,FRA,FCO,,,scheduled,synthetic,958.9,180,0.6087815459523186,186.91,0.1949,20481.72,2025-09-03T23:21:13.463050,False,2.22,0.087,2023.0,Sustainability Report,,,Medium-haul,Poor
EK5172,Southwest Airlines,,A321,LHR,MAD,,,scheduled,synthetic,1244.42,220,0.6849599822485247,198.93,0.1599,29977.0,2025-09-03T23:21:13.463050,False,1.821,0.093,2023.0,Environmental Report,,,Medium-haul,Poor
AA1873,United Airlines,,E190,FRA,BCN,,,scheduled,synthetic,1093.82,100,0.8632953971330706,166.65,0.1524,14386.82,2025-09-03T23:21:13.463050,False,1.736,0.089,2023.0,Sustainability Report,,,Medium-haul,Poor
DL9390,ANA,,A321,FRA,FCO,,,scheduled,synthetic,958.9,220,0.8997677748537176,122.47,0.1277,24242.8,2025-09-03T23:21:13.463050,False,1.454,0.085,2023.0,ESG Report,,,Medium-haul,Average
EK5112,JAL,,E190,LHR,FCO,,,scheduled,synthetic,1445.49,100,0.6859616114323536,274.58,0.19,18835.13,2025-09-03T23:21:13.463050,False,2.164,0.087,2023.0,Sustainability Report,,,Medium-haul,Poor
UA1105,Lufthansa,,B738,FRA,BCN,,,scheduled,synthetic,1093.82,189,0.8608137533724227,145.86,0.1333,23730.52,2025-09-03T23:21:13.463050,False,1.518,0.0875,2023.0,Sustainability Report,,,Medium-haul,Average
DL7972,Qatar Airways,,B737,FRA,MAD,,,scheduled,synthetic,1422.54,175,0.8839139770252558,186.92,0.1314,28913.71,2025-09-03T23:21:13.463050,False,1.496,0.082,2023.0,Sustainability Report,,,Medium-haul,Average
EK6080,KLM,,A321,LHR,ZUR,,,scheduled,synthetic,789.27,220,0.8781930209302435,105.04,0.1331,20293.99,2025-09-03T23:21:13.463050,False,1.516,,,,,,Medium-haul,Average
BA5814,British Airways,,B738,CDG,AMS,,,scheduled,synthetic,398.98,189,0.7561420319007863,77.3,0.1937,11047.01,2025-09-03T23:21:13.469402,False,2.206,0.09,2023.0,ESG Report,,,Short-haul,Poor
UA2066,Qatar Airways,,A320,FRA,MAD,,,scheduled,synthetic,1422.54,180,0.8807181472697335,181.85,0.1278,28828.55,2025-09-03T23:21:13.469402,False,1.455,0.082,2023.0,Sustainability Report,,,Medium-haul,Average
LH7803,Lufthansa,,A321,CDG,ZUR,,,scheduled,synthetic,477.58,220,0.8658570520750299,74.29,0.1556,14151.39,2025-09-03T23:21:13.469402,False,1.772,0.0875,2023.0,Sustainability Report,,,Short-haul,Poor
UA8719,Southwest Airlines,,B738,CDG,ZUR,,,scheduled,synthetic,477.58,189,0.742624171798378,90.39,0.1893,12686.78,2025-09-03T23:21:13.469735,False,2.156,0.093,2023.0,Environmental Report,,,Short-haul,Poor
BA4648,Delta Air Lines,,A321,FRA,MAD,,,scheduled,synthetic,1422.54,220,0.6672523959467538,232.45,0.1634,34122.62,2025-09-03T23:21:13.469735,False,1.861,0.095,2023.0,Sustainability Report,,,Medium-haul,Poor
DL4496,Air France,,A320,CDG,BCN,,,scheduled,synthetic,857.88,180,0.6414963747716412,160.17,0.1867,18494.73,2025-09-03T23:21:13.469735,False,2.126,,,,,,Medium-haul,Poor
BA2608,JAL,,A321,FRA,MAD,,,scheduled,synthetic,1422.54,220,0.7724295456812638,200.8,0.1412,34122.85,2025-09-03T23:21:13.469735,False,1.608,0.087,2023.0,Sustainability Report,,,Medium-haul,Poor
AA4089,Singapore Airlines,,E190,CDG,ZUR,,,scheduled,synthetic,477.58,100,0.8421411769344395,91.33,0.1912,7691.28,2025-09-03T23:21:13.469735,False,2.178,0.08,2023.0,Sustainability Report,,,Short-haul,Poor
DL2909,Qatar Airways,,E190,FRA,MAD,,,scheduled,synthetic,1422.54,100,0.655473771209381,282.93,0.1989,18545.32,2025-09-03T23:21:13.469735,False,2.265,0.082,2023.0,Sustainability Report,,,Medium-haul,Poor
BA6342,Singapore Airlines,,B738,CDG,MAD,,,scheduled,synthetic,1063.21,189,0.6707537827415462,182.15,0.1713,23091.6,2025-09-03T23:21:13.469735,False,1.951,0.08,2023.0,Sustainability Report,,,Medium-haul,Poor
DL3417,KLM,,B737,LHR,MAD,,,scheduled,synthetic,1244.42,175,0.6073596261542344,238.98,0.192,25400.69,2025-09-03T23:21:13.469735,False,2.187,,,,,,Medium-haul,Poor
BA2459,Delta Air Lines,,E190,FRA,BCN,,,scheduled,synthetic,1093.82,100,0.6285845991780684,228.88,0.2092,14387.04,2025-09-03T23:21:13.470847,False,2.383,0.095,2023.0,Sustainability Report,,,Medium-haul,Poor
UA7063,Qantas,,E190,LHR,MAD,,,scheduled,synthetic,1244.42,100,0.8184917706940313,199.05,0.16,16292.08,2025-09-03T23:21:13.470847,False,1.822,0.089,2023.0,Climate Action Plan,,,Medium-haul,Poor
EK8880,Singapore Airlines,,B738,LHR,AMS,,,scheduled,synthetic,371.09,189,0.7067764008938704,78.34,0.2111,10464.72,2025-09-03T23:21:13.470847,False,2.404,0.08,2023.0,Sustainability Report,,,Short-haul,Poor
DL9259,Air France,,A320,CDG,MAD,,,scheduled,synthetic,1063.21,180,0.6037742261960138,200.25,0.1883,21763.04,2025-09-03T23:21:13.470847,False,2.145,,,,,,Medium-haul,Poor
BA7443,Cathay Pacific,,A320,CDG,BCN,,,scheduled,synthetic,857.88,180,0.702897566278372,146.18,0.1704,18494.92,2025-09-03T23:21:13.470847,False,1.941,0.083,2023.0,Sustainability Report,,,Medium-haul,Poor
UA8201,Lufthansa,,B738,CDG,BCN,,,scheduled,synthetic,857.88,189,0.7294436057151249,142.34,0.1659,19623.68,2025-09-03T23:21:13.470847,False,1.889,0.0875,2023.0,Sustainability Report,,,Medium-haul,Poor
BA7416,Singapore Airlines,,B737,CDG,MAD,,,scheduled,synthetic,1063.21,175,0.7659992585295522,162.82,0.1531,21826.0,2025-09-03T23:21:13.470847,False,1.744,0.08,2023.0,Sustainability Report,,,Medium-haul,Poor
UA0198,Emirates,,E190,CDG,BCN,,,scheduled,synthetic,857.88,100,0.8455379056107353,140.71,0.164,11897.56,2025-09-03T23:21:13.470847,False,1.868,0.084,2023.0,Environmental Report,,,Medium-haul,Poor
AA4823,Cathay Pacific,,B737,CDG,FCO,,,scheduled,synthetic,1102.16,175,0.8501982704232276,151.86,0.1378,22594.44,2025-09-03T23:21:13.470847,False,1.569,0.083,2023.0,Sustainability Report,,,Medium-haul,Average
UA7484,Cathay Pacific,,A320,CDG,BCN,,,scheduled,synthetic,857.88,180,0.6731180320244677,152.65,0.1779,18495.26,2025-09-03T23:21:13.470847,False,2.026,0.083,2023.0,Sustainability Report,,,Medium-haul,Poor
UA1328,KLM,,B738,LHR,FCO,,,scheduled,synthetic,1445.49,189,0.657613756036244,249.97,0.1729,31068.52,2025-09-03T23:21:13.470847,False,1.969,,,,,,Medium-haul,Poor
EK9008,British Airways,,B738,FRA,ZUR,,,scheduled,synthetic,286.15,189,0.8104666653026178,56.75,0.1983,8692.86,2025-09-03T23:21:13.470847,False,2.258,0.09,2023.0,ESG Report,,,Short-haul,Poor
AA2347,Southwest Airlines,,A321,CDG,FCO,,,scheduled,synthetic,1102.16,220,0.8138807906185653,148.93,0.1351,26666.48,2025-09-03T23:21:13.470847,False,1.539,0.093,2023.0,Environmental Report,,,Medium-haul,Average
LH0438,JAL,,B737,LHR,BCN,,,scheduled,synthetic,1147.31,175,0.7413168478239942,181.03,0.1578,23485.1,2025-09-03T23:21:13.470847,False,1.797,0.087,2023.0,Sustainability Report,,,Medium-haul,Poor
DL0733,ANA,,A320,CDG,MAD,,,scheduled,synthetic,1063.21,180,0.7637551988599204,158.3,0.1489,21762.44,2025-09-03T23:21:13.470847,False,1.696,0.085,2023.0,ESG Report,,,Medium-haul,Poor
EK6573,Delta Air Lines,,B738,CDG,MAD,,,scheduled,synthetic,1063.21,189,0.7265954953490076,168.15,0.1582,23091.46,2025-09-03T23:21:13.470847,False,1.802,0.095,2023.0,Sustainability Report,,,Medium-haul,Poor
EK5765,Qantas,,E190,FRA,ZUR,,,scheduled,synthetic,286.15,100,0.6275019711222182,83.98,0.2935,5269.76,2025-09-03T23:21:13.470847,False,3.343,0.089,2023.0,Climate Action Plan,,,Short-haul,Poor
AA4252,Lufthansa,,B738,FRA,BCN,,,scheduled,synthetic,1093.82,189,0.7617567364152835,164.83,0.1507,23730.91,2025-09-03T23:21:13.470847,False,1.716,0.0875,2023.0,Sustainability Report,,,Medium-haul,Poor
UA4182,American Airlines,,A321,CDG,FCO,,,scheduled,synthetic,1102.16,220,0.8504519137402051,142.52,0.1293,26665.41,2025-09-03T23:21:13.470847,False,1.473,0.092,2023.0,ESG Report,,,Medium-haul,Average
EK4094,ANA,,B737,CDG,FCO,,,scheduled,synthetic,1102.16,175,0.8580118391999603,150.48,0.1365,22594.88,2025-09-03T23:21:13.470847,False,1.555,0.085,2023.0,ESG Report,,,Medium-haul,Average
